relation,layer,head,accuracy_select,n_correct_select,n_total_select,accuracy_test,n_correct_test,n_total_test,accuracy_dev,n_correct_dev,n_total_dev
subject_to_verb,11,7,0.07620470676129996,408,5354,0.06184012066365008,82,1326,0.0854014598540146,117,1370
subject_to_verb,11,8,0.017930519237952934,96,5354,0.00980392156862745,13,1326,0.01970802919708029,27,1370
subject_to_verb,11,9,0.01942472917444901,104,5354,0.014328808446455505,19,1326,0.021897810218978103,30,1370
subject_to_verb,11,10,0.012327231976092642,66,5354,0.00980392156862745,13,1326,0.01824817518248175,25,1370
subject_to_verb,11,11,0.022039596563317145,118,5354,0.01809954751131222,24,1326,0.030656934306569343,42,1370
subject_to_verb,11,12,0.01905117669032499,102,5354,0.011312217194570135,15,1326,0.02846715328467153,39,1370
subject_to_verb,11,13,0.022973477773627196,123,5354,0.017345399698340876,23,1326,0.031386861313868614,43,1370
subject_to_verb,11,14,0.03903623459096003,209,5354,0.03695324283559578,49,1326,0.0364963503649635,50,1370
subject_to_verb,11,15,0.1426970489353754,764,5354,0.12669683257918551,168,1326,0.15182481751824817,208,1370
subject_to_verb,11,16,0.06443780351139335,345,5354,0.06033182503770739,80,1326,0.06934306569343066,95,1370
subject_to_verb,11,17,0.17967874486365334,962,5354,0.15309200603318251,203,1326,0.18832116788321168,258,1370
subject_to_verb,11,18,0.09170713485244678,491,5354,0.10784313725490197,143,1326,0.10948905109489052,150,1370
subject_to_verb,11,19,0.015502428091146806,83,5354,0.011312217194570135,15,1326,0.021897810218978103,30,1370
subject_to_verb,11,20,0.04015689204333209,215,5354,0.03770739064856712,50,1326,0.04817518248175182,66,1370
subject_to_verb,11,21,0.07004109077325364,375,5354,0.0784313725490196,104,1326,0.0781021897810219,107,1370
subject_to_verb,11,22,0.0250280164363093,134,5354,0.021870286576168928,29,1326,0.033576642335766425,46,1370
subject_to_verb,11,23,0.01961150541651102,105,5354,0.016591251885369532,22,1326,0.027737226277372264,38,1370
subject_to_verb,11,24,0.042958535674262235,230,5354,0.03619909502262444,48,1326,0.043795620437956206,60,1370
subject_to_verb,11,25,0.05229734777736272,280,5354,0.05128205128205128,68,1326,0.060583941605839416,83,1370
subject_to_verb,11,26,0.047254389241688455,253,5354,0.03544494720965309,47,1326,0.04744525547445255,65,1370
subject_to_verb,11,27,0.01905117669032499,102,5354,0.016591251885369532,22,1326,0.020437956204379562,28,1370
subject_to_verb,12,0,0.23347030257751214,1250,5354,0.22021116138763197,292,1326,0.2518248175182482,345,1370
subject_to_verb,12,1,0.04632050803137841,248,5354,0.032428355957767725,43,1326,0.041605839416058395,57,1370
subject_to_verb,12,2,0.018117295480014943,97,5354,0.010558069381598794,14,1326,0.020437956204379562,28,1370
subject_to_verb,12,3,0.03866268210683601,207,5354,0.04072398190045249,54,1326,0.042335766423357665,58,1370
subject_to_verb,12,4,0.028576765035487485,153,5354,0.02262443438914027,30,1326,0.031386861313868614,43,1370
subject_to_verb,12,5,0.13896152409413523,744,5354,0.1229260935143288,163,1326,0.15328467153284672,210,1370
subject_to_verb,12,6,0.027642883825177437,148,5354,0.017345399698340876,23,1326,0.032116788321167884,44,1370
subject_to_verb,12,7,0.018117295480014943,97,5354,0.007541478129713424,10,1326,0.01824817518248175,25,1370
subject_to_verb,12,8,0.01774374299589092,95,5354,0.00904977375565611,12,1326,0.01897810218978102,26,1370
subject_to_verb,12,9,0.07209562943593575,386,5354,0.058823529411764705,78,1326,0.08029197080291971,110,1370
subject_to_verb,12,10,0.023907358983937244,128,5354,0.01885369532428356,25,1326,0.02335766423357664,32,1370
subject_to_verb,12,11,0.023160254015689205,124,5354,0.01885369532428356,25,1326,0.02335766423357664,32,1370
subject_to_verb,12,12,0.01774374299589092,95,5354,0.011312217194570135,15,1326,0.021167883211678833,29,1370
subject_to_verb,12,13,0.028389988793425476,152,5354,0.021870286576168928,29,1326,0.034306569343065696,47,1370
subject_to_verb,12,14,0.21236458722450505,1137,5354,0.222473604826546,295,1326,0.21386861313868613,293,1370
subject_to_verb,12,15,0.027642883825177437,148,5354,0.02865761689291101,38,1326,0.031386861313868614,43,1370
subject_to_verb,12,16,0.028389988793425476,152,5354,0.01809954751131222,24,1326,0.029197080291970802,40,1370
subject_to_verb,12,17,0.01867762420620097,100,5354,0.0196078431372549,26,1326,0.01824817518248175,25,1370
subject_to_verb,12,18,0.037542024654463955,201,5354,0.029411764705882353,39,1326,0.043795620437956206,60,1370
subject_to_verb,12,19,0.021105715353007096,113,5354,0.015082956259426848,20,1326,0.02335766423357664,32,1370
subject_to_verb,12,20,0.12756817332835263,683,5354,0.1033182503770739,137,1326,0.12262773722627737,168,1370
subject_to_verb,12,21,0.07340306313036982,393,5354,0.08220211161387632,109,1326,0.08321167883211679,114,1370
subject_to_verb,12,22,0.019237952932387,103,5354,0.011312217194570135,15,1326,0.02408759124087591,33,1370
subject_to_verb,12,23,0.01979828165857303,106,5354,0.010558069381598794,14,1326,0.021167883211678833,29,1370
subject_to_verb,12,24,0.06257004109077326,335,5354,0.04751131221719457,63,1326,0.06350364963503649,87,1370
subject_to_verb,12,25,0.024094135225999253,129,5354,0.01885369532428356,25,1326,0.024817518248175182,34,1370
subject_to_verb,12,26,0.04333208815838625,232,5354,0.03167420814479638,42,1326,0.04817518248175182,66,1370
subject_to_verb,12,27,0.016623085543518865,89,5354,0.007541478129713424,10,1326,0.01897810218978102,26,1370
subject_to_verb,13,0,0.16903249906611878,905,5354,0.1689291101055807,224,1326,0.2,274,1370
subject_to_verb,13,1,0.07975345536047815,427,5354,0.07088989441930618,94,1326,0.06715328467153285,92,1370
subject_to_verb,13,2,0.057527082555098995,308,5354,0.05580693815987934,74,1326,0.06204379562043796,85,1370
subject_to_verb,13,3,0.022786701531565184,122,5354,0.01282051282051282,17,1326,0.031386861313868614,43,1370
subject_to_verb,13,4,0.02540156892043332,136,5354,0.01583710407239819,21,1326,0.025547445255474453,35,1370
subject_to_verb,13,5,0.03100485618229361,166,5354,0.023378582202111614,31,1326,0.0364963503649635,50,1370
subject_to_verb,13,6,0.016062756817332834,86,5354,0.005279034690799397,7,1326,0.016058394160583942,22,1370
subject_to_verb,13,7,0.02521479267837131,135,5354,0.020361990950226245,27,1326,0.029197080291970802,40,1370
subject_to_verb,13,8,0.028203212551363467,151,5354,0.021870286576168928,29,1326,0.0364963503649635,50,1370
subject_to_verb,13,9,0.03231228987672768,173,5354,0.03469079939668175,46,1326,0.04598540145985401,63,1370
subject_to_verb,13,10,0.02577512140455734,138,5354,0.0196078431372549,26,1326,0.029927007299270073,41,1370
subject_to_verb,13,11,0.0345536047814718,185,5354,0.029411764705882353,39,1326,0.0364963503649635,50,1370
subject_to_verb,13,12,0.06593201344788943,353,5354,0.06033182503770739,80,1326,0.06861313868613139,94,1370
subject_to_verb,13,13,0.014942099364960777,80,5354,0.012066365007541479,16,1326,0.015328467153284672,21,1370
subject_to_verb,13,14,0.027456107583115428,147,5354,0.021870286576168928,29,1326,0.032846715328467155,45,1370
subject_to_verb,13,15,0.06611878968995144,354,5354,0.058069381598793365,77,1326,0.08102189781021898,111,1370
subject_to_verb,13,16,0.04650728427344042,249,5354,0.042232277526395176,56,1326,0.05766423357664233,79,1370
subject_to_verb,13,17,0.02596189764661935,139,5354,0.017345399698340876,23,1326,0.029197080291970802,40,1370
subject_to_verb,13,18,0.03287261860291371,176,5354,0.033936651583710405,45,1326,0.03722627737226277,51,1370
subject_to_verb,13,19,0.03978333955920807,213,5354,0.030165912518853696,40,1326,0.043795620437956206,60,1370
subject_to_verb,13,20,0.08815838625326858,472,5354,0.0693815987933635,92,1326,0.08175182481751825,112,1370
subject_to_verb,13,21,0.04482629809488233,240,5354,0.03469079939668175,46,1326,0.05328467153284672,73,1370
subject_to_verb,13,22,0.038475905864774,206,5354,0.02790346907993967,37,1326,0.035036496350364967,48,1370
subject_to_verb,13,23,0.02558834516249533,137,5354,0.013574660633484163,18,1326,0.027737226277372264,38,1370
subject_to_verb,13,24,0.029137093761673515,156,5354,0.01809954751131222,24,1326,0.032846715328467155,45,1370
subject_to_verb,13,25,0.14363093014568548,769,5354,0.1425339366515837,189,1326,0.14233576642335766,195,1370
subject_to_verb,13,26,0.029510646245797533,158,5354,0.024132730015082957,32,1326,0.0364963503649635,50,1370
subject_to_verb,13,27,0.023160254015689205,124,5354,0.016591251885369532,22,1326,0.029927007299270073,41,1370
subject_to_verb,14,0,0.06107583115427718,327,5354,0.05203619909502263,69,1326,0.07737226277372262,106,1370
subject_to_verb,14,1,0.05808741128128502,311,5354,0.04524886877828054,60,1326,0.06715328467153285,92,1370
subject_to_verb,14,2,0.07172207695181174,384,5354,0.06561085972850679,87,1326,0.07664233576642336,105,1370
subject_to_verb,14,3,0.04146432573776616,222,5354,0.03092006033182504,41,1326,0.04890510948905109,67,1370
subject_to_verb,14,4,0.0595816212177811,319,5354,0.049019607843137254,65,1326,0.07007299270072993,96,1370
subject_to_verb,14,5,0.048188270451998506,258,5354,0.033182503770739065,44,1326,0.05620437956204379,77,1370
subject_to_verb,14,6,0.4138961524094135,2216,5354,0.3951734539969834,524,1326,0.4401459854014598,603,1370
subject_to_verb,14,7,0.014942099364960777,80,5354,0.006787330316742082,9,1326,0.020437956204379562,28,1370
subject_to_verb,14,8,0.017183414269704895,92,5354,0.007541478129713424,10,1326,0.020437956204379562,28,1370
subject_to_verb,14,9,0.04090399701158013,219,5354,0.030165912518853696,40,1326,0.043795620437956206,60,1370
subject_to_verb,14,10,0.016249533059394843,87,5354,0.007541478129713424,10,1326,0.017518248175182483,24,1370
subject_to_verb,14,11,0.02540156892043332,136,5354,0.01809954751131222,24,1326,0.024817518248175182,34,1370
subject_to_verb,14,12,0.017930519237952934,96,5354,0.007541478129713424,10,1326,0.01970802919708029,27,1370
subject_to_verb,14,13,0.015689204333208816,84,5354,0.005279034690799397,7,1326,0.016788321167883213,23,1370
subject_to_verb,14,14,0.024094135225999253,129,5354,0.00980392156862745,13,1326,0.02408759124087591,33,1370
subject_to_verb,14,15,0.04912215166230855,263,5354,0.033182503770739065,44,1326,0.058394160583941604,80,1370
subject_to_verb,14,16,0.01905117669032499,102,5354,0.012066365007541479,16,1326,0.025547445255474453,35,1370
subject_to_verb,14,17,0.047441165483750464,254,5354,0.03996983408748114,53,1326,0.04890510948905109,67,1370
subject_to_verb,14,18,0.024094135225999253,129,5354,0.01282051282051282,17,1326,0.02335766423357664,32,1370
subject_to_verb,14,19,0.029137093761673515,156,5354,0.024886877828054297,33,1326,0.030656934306569343,42,1370
subject_to_verb,14,20,0.03436682853940979,184,5354,0.029411764705882353,39,1326,0.04598540145985401,63,1370
subject_to_verb,14,21,0.016623085543518865,89,5354,0.011312217194570135,15,1326,0.01897810218978102,26,1370
subject_to_verb,14,22,0.02129249159506911,114,5354,0.00980392156862745,13,1326,0.02335766423357664,32,1370
subject_to_verb,14,23,0.08909226746357864,477,5354,0.0889894419306184,118,1326,0.09562043795620438,131,1370
subject_to_verb,14,24,0.02129249159506911,114,5354,0.01282051282051282,17,1326,0.02408759124087591,33,1370
subject_to_verb,14,25,0.06443780351139335,345,5354,0.05656108597285068,75,1326,0.06861313868613139,94,1370
subject_to_verb,14,26,0.07994023160254016,428,5354,0.07390648567119155,98,1326,0.08686131386861314,119,1370
subject_to_verb,14,27,0.016249533059394843,87,5354,0.012066365007541479,16,1326,0.016788321167883213,23,1370
subject_to_verb,15,0,0.012327231976092642,66,5354,0.005279034690799397,7,1326,0.013868613138686132,19,1370
subject_to_verb,15,1,0.014942099364960777,80,5354,0.006033182503770739,8,1326,0.016058394160583942,22,1370
subject_to_verb,15,2,0.01774374299589092,95,5354,0.006787330316742082,9,1326,0.01824817518248175,25,1370
subject_to_verb,15,3,0.01307433694434068,70,5354,0.006033182503770739,8,1326,0.016788321167883213,23,1370
subject_to_verb,15,4,0.014942099364960777,80,5354,0.006787330316742082,9,1326,0.020437956204379562,28,1370
subject_to_verb,15,5,0.07004109077325364,375,5354,0.08295625942684766,110,1326,0.07153284671532846,98,1370
subject_to_verb,15,6,0.021105715353007096,113,5354,0.01583710407239819,21,1326,0.022627737226277374,31,1370
subject_to_verb,15,7,0.019237952932387,103,5354,0.006787330316742082,9,1326,0.021167883211678833,29,1370
subject_to_verb,15,8,0.06387747478520732,342,5354,0.07013574660633484,93,1326,0.07445255474452554,102,1370
subject_to_verb,15,9,0.030257751214045572,162,5354,0.03167420814479638,42,1326,0.0364963503649635,50,1370
subject_to_verb,15,10,0.015128875607022786,81,5354,0.008295625942684766,11,1326,0.01824817518248175,25,1370
subject_to_verb,15,11,0.016623085543518865,89,5354,0.014328808446455505,19,1326,0.016788321167883213,23,1370
subject_to_verb,15,12,0.016436309301456856,88,5354,0.011312217194570135,15,1326,0.027007299270072994,37,1370
subject_to_verb,15,13,0.024654463952185283,132,5354,0.020361990950226245,27,1326,0.03868613138686131,53,1370
subject_to_verb,15,14,0.013821441912588718,74,5354,0.006787330316742082,9,1326,0.013868613138686132,19,1370
subject_to_verb,15,15,0.02073216286888308,111,5354,0.011312217194570135,15,1326,0.021897810218978103,30,1370
subject_to_verb,15,16,0.05995517370190512,321,5354,0.04524886877828054,60,1326,0.072992700729927,100,1370
subject_to_verb,15,17,0.015689204333208816,84,5354,0.006787330316742082,9,1326,0.014598540145985401,20,1370
subject_to_verb,15,18,0.016436309301456856,88,5354,0.006787330316742082,9,1326,0.015328467153284672,21,1370
subject_to_verb,15,19,0.014008218154650729,75,5354,0.006033182503770739,8,1326,0.015328467153284672,21,1370
subject_to_verb,15,20,0.015315651849084797,82,5354,0.005279034690799397,7,1326,0.015328467153284672,21,1370
subject_to_verb,15,21,0.25121404557340304,1345,5354,0.23076923076923078,306,1326,0.24452554744525548,335,1370
subject_to_verb,15,22,0.030631303698169594,164,5354,0.026395173453996983,35,1326,0.032116788321167884,44,1370
subject_to_verb,15,23,0.11281285020545387,604,5354,0.09577677224736049,127,1326,0.12335766423357664,169,1370
subject_to_verb,15,24,0.03100485618229361,166,5354,0.0196078431372549,26,1326,0.032846715328467155,45,1370
subject_to_verb,15,25,0.028576765035487485,153,5354,0.012066365007541479,16,1326,0.027737226277372264,38,1370
subject_to_verb,15,26,0.020171834142697048,108,5354,0.021870286576168928,29,1326,0.027007299270072994,37,1370
subject_to_verb,15,27,0.07097497198356369,380,5354,0.06259426847662142,83,1326,0.07664233576642336,105,1370
subject_to_verb,16,0,0.023347030257751214,125,5354,0.01282051282051282,17,1326,0.021897810218978103,30,1370
subject_to_verb,16,1,0.03548748599178184,190,5354,0.024132730015082957,32,1326,0.04452554744525548,61,1370
subject_to_verb,16,2,0.020358610384759057,109,5354,0.012066365007541479,16,1326,0.01897810218978102,26,1370
subject_to_verb,16,3,0.016809861785580874,90,5354,0.007541478129713424,10,1326,0.015328467153284672,21,1370
subject_to_verb,16,4,0.018117295480014943,97,5354,0.011312217194570135,15,1326,0.01824817518248175,25,1370
subject_to_verb,16,5,0.01905117669032499,102,5354,0.012066365007541479,16,1326,0.01824817518248175,25,1370
subject_to_verb,16,6,0.07508404930892791,402,5354,0.07013574660633484,93,1326,0.06350364963503649,87,1370
subject_to_verb,16,7,0.13765409039970117,737,5354,0.13122171945701358,174,1326,0.1437956204379562,197,1370
subject_to_verb,16,8,0.020358610384759057,109,5354,0.01885369532428356,25,1326,0.020437956204379562,28,1370
subject_to_verb,16,9,0.024094135225999253,129,5354,0.015082956259426848,20,1326,0.025547445255474453,35,1370
subject_to_verb,16,10,0.03978333955920807,213,5354,0.032428355957767725,43,1326,0.04525547445255475,62,1370
subject_to_verb,16,11,0.032499066118789686,174,5354,0.015082956259426848,20,1326,0.03795620437956204,52,1370
subject_to_verb,16,12,0.17781098244303326,952,5354,0.17647058823529413,234,1326,0.16131386861313868,221,1370
subject_to_verb,16,13,0.3423608516996638,1833,5354,0.3212669683257919,426,1326,0.34890510948905107,478,1370
subject_to_verb,16,14,0.0691072095629436,370,5354,0.05279034690799397,70,1326,0.07153284671532846,98,1370
subject_to_verb,16,15,0.08778483376914456,470,5354,0.08069381598793364,107,1326,0.08978102189781022,123,1370
subject_to_verb,16,16,0.03100485618229361,166,5354,0.03092006033182504,41,1326,0.034306569343065696,47,1370
subject_to_verb,16,17,0.1326111318640269,710,5354,0.12518853695324283,166,1326,0.13284671532846715,182,1370
subject_to_verb,16,18,0.015875980575270825,85,5354,0.012066365007541479,16,1326,0.021897810218978103,30,1370
subject_to_verb,16,19,0.01905117669032499,102,5354,0.01583710407239819,21,1326,0.02335766423357664,32,1370
subject_to_verb,16,20,0.05323122898767277,285,5354,0.049773755656108594,66,1326,0.058394160583941604,80,1370
subject_to_verb,16,21,0.03698169592827792,198,5354,0.04147812971342383,55,1326,0.04744525547445255,65,1370
subject_to_verb,16,22,0.021479267837131118,115,5354,0.01885369532428356,25,1326,0.027737226277372264,38,1370
subject_to_verb,16,23,0.055285767650354874,296,5354,0.04600301659125189,61,1326,0.06496350364963503,89,1370
subject_to_verb,16,24,0.02652222637280538,142,5354,0.017345399698340876,23,1326,0.02846715328467153,39,1370
subject_to_verb,16,25,0.028016436309301458,150,5354,0.02865761689291101,38,1326,0.031386861313868614,43,1370
subject_to_verb,16,26,0.09843107956667912,527,5354,0.09728506787330317,129,1326,0.11167883211678832,153,1370
subject_to_verb,16,27,0.03343294732909974,179,5354,0.026395173453996983,35,1326,0.030656934306569343,42,1370
subject_to_verb,17,0,0.015875980575270825,85,5354,0.008295625942684766,11,1326,0.017518248175182483,24,1370
subject_to_verb,17,1,0.060515502428091145,324,5354,0.0444947209653092,59,1326,0.05547445255474453,76,1370
