treebank,timestep,normalized_progress,layer,head,entropy_mean,entropy_normalized,entropy_no_bos,bos_sink_mass,n_seeds
UD_English-EWT,8,0.125,2,2,0.19330979368983614,0.07520483090134372,0.19325302712592163,6.906282411817072e-06,3
UD_English-EWT,8,0.125,2,3,0.5009472815011151,0.17856329240920696,0.6219986773593069,0.14060564807621265,3
UD_English-EWT,8,0.125,2,4,0.9068606326217425,0.3240291116549996,1.0077589809188863,0.06022535036368896,3
UD_English-EWT,8,0.125,2,5,0.14588060363777702,0.05564519454650881,0.19102042280001827,0.14790762393720083,3
UD_English-EWT,8,0.125,2,6,1.7263989987051984,0.6034625080191044,1.9673663317777201,0.2071624278364014,3
UD_English-EWT,8,0.125,2,7,2.0220411382683423,0.6924698118536111,2.138202548651313,0.06686168529503794,3
UD_English-EWT,8,0.125,2,8,0.877027118995867,0.3115415413731663,1.0291888756178766,0.1934962469646758,3
UD_English-EWT,8,0.125,2,9,0.8671161289070691,0.30578457850516344,1.0613003096836728,0.2062470732894616,3
UD_English-EWT,8,0.125,2,10,1.4829039358701863,0.5246577484633067,1.6172098434362254,0.06887813109331145,3
UD_English-EWT,8,0.125,2,11,0.8675971922544399,0.2915629860871656,2.1120048541243173,0.7891434693678482,3
UD_English-EWT,8,0.125,3,0,1.1674344211626793,0.40553100139930387,2.3034673084272494,0.6725378884290953,3
UD_English-EWT,8,0.125,3,1,1.8484734703798544,0.6501223812400737,1.7952297794308603,0.23353060593197497,3
UD_English-EWT,8,0.125,3,2,0.45175110905317545,0.16531010204746152,0.4457193089238553,0.08198591747032218,3
UD_English-EWT,8,0.125,3,3,0.5640999430244303,0.1994490461103391,1.146382527246067,0.8026537905516737,3
UD_English-EWT,8,0.125,3,4,1.2259142040012094,0.40757714923748023,2.6071672459660546,0.7098968398090594,3
UD_English-EWT,8,0.125,3,5,0.39926311463280456,0.1358452144729924,2.3550995207766583,0.8823152671556221,3
UD_English-EWT,8,0.125,3,6,1.2600132429290338,0.44841559395021663,1.2456813590339841,0.21242450070202704,3
UD_English-EWT,8,0.125,3,7,1.0877335177351108,0.3840516410127042,1.0059238905816563,0.25804339169282026,3
UD_English-EWT,8,0.125,3,8,1.0661219357697798,0.37228163041980933,1.131650723883363,0.32190536216617255,3
UD_English-EWT,8,0.125,3,9,1.320873735672735,0.44828508154930313,1.7202716734402816,0.47570037152041394,3
UD_English-EWT,8,0.125,3,10,1.73654930327488,0.6001097201972846,1.860695020748618,0.2214075040234633,3
UD_English-EWT,8,0.125,3,11,1.1619964278487995,0.3995482827193286,1.448427649795032,0.40850655331983754,3
UD_English-EWT,8,0.125,4,0,0.376451912751669,0.13314626536613558,1.3508391308382777,0.877063524229062,3
UD_English-EWT,8,0.125,4,1,1.2278560771859626,0.4290245173064695,1.290279660095717,0.3129130736822924,3
UD_English-EWT,8,0.125,4,2,0.8010918200558869,0.2689780063884712,2.4986189271582933,0.8096390802596436,3
UD_English-EWT,8,0.125,4,3,0.37709998393020777,0.1326600888992768,1.5840270577612687,0.8791584089425526,3
UD_English-EWT,8,0.125,4,4,1.208905163100617,0.4325704610119683,1.9894516804070639,0.5917621618967999,3
UD_English-EWT,8,0.125,4,5,0.4940012460184336,0.17414540094028133,1.2479034916027865,0.8357328774309115,3
