layer,head,object_adj_to_noun,object_det_to_noun,object_to_verb,subject_adj_to_noun,subject_det_to_noun,subject_to_verb,adjacent_mean,distant_mean,max_relation,second_relation,selectivity,adjacency_bias
9,0,0.4525862068965517,0.5736040609137056,0.2567441860465116,0.4805194805194805,0.4941176470588235,0.310708898944193,0.5002068488471403,0.28372654249535234,0.5736040609137056,0.4941176470588235,0.07948641385488214,0.21648030635178794
9,1,0.6767241379310345,0.4568527918781725,0.0213953488372093,0.6688311688311688,0.5088235294117647,0.4012066365007541,0.5778079070130351,0.2113009926689817,0.6767241379310345,0.6688311688311688,0.007892969099865699,0.36650691434405336
9,2,0.4396551724137931,0.4289340101522843,0.1348837209302325,0.3961038961038961,0.388235294117647,0.2616892911010558,0.4132320931969051,0.19828650601564415,0.4396551724137931,0.4289340101522843,0.010721162261508821,0.21494558718126097
9,3,0.271551724137931,0.1192893401015228,0.5004651162790698,0.4415584415584415,0.3,0.1855203619909502,0.2830998764494738,0.34299273913501,0.5004651162790698,0.4415584415584415,0.05890667472062827,-0.059892862685536175
9,4,0.5344827586206896,0.3527918781725888,0.041860465116279,0.525974025974026,0.3764705882352941,0.5007541478129713,0.44742981275064964,0.2713073064646252,0.5344827586206896,0.525974025974026,0.00850873264666363,0.17612250628602444
9,5,0.2155172413793103,0.1928934010152284,0.1720930232558139,0.3766233766233766,0.2558823529411764,0.1282051282051282,0.2602290929897729,0.15014907573047104,0.3766233766233766,0.2558823529411764,0.12074102368220019,0.11008001725930189
9,6,0.7456896551724138,0.649746192893401,0.1302325581395348,0.8051948051948052,0.6264705882352941,0.4291101055806938,0.7067753103739786,0.2796713318601143,0.8051948051948052,0.7456896551724138,0.05950515002239143,0.4271039785138643
9,7,0.3577586206896552,0.2436548223350254,0.0697674418604651,0.4025974025974026,0.3558823529411765,0.167420814479638,0.3399732996408149,0.11859412817005155,0.4025974025974026,0.3577586206896552,0.04483878190774743,0.22137917147076336
9,8,0.4008620689655172,0.434010152284264,0.0772093023255813,0.422077922077922,0.4088235294117647,0.1040723981900452,0.41644341818486696,0.09064085025781325,0.434010152284264,0.422077922077922,0.011932230206341987,0.3258025679270537
9,9,0.7543103448275862,0.5583756345177665,0.0520930232558139,0.7987012987012987,0.5617647058823529,0.4019607843137255,0.668287995982251,0.2270269037847697,0.7987012987012987,0.7543103448275862,0.0443909538737125,0.4412610921974813
9,10,0.6982758620689655,0.4619289340101523,0.133953488372093,0.7532467532467533,0.5558823529411765,0.4102564102564102,0.6173334755667619,0.2721049493142516,0.7532467532467533,0.6982758620689655,0.05497089117778775,0.34522852625251027
9,11,0.2758620689655172,0.2741116751269035,0.0065116279069767,0.422077922077922,0.3529411764705882,0.2028657616892911,0.3312482106602327,0.1046886947981339,0.422077922077922,0.3529411764705882,0.0691367456073338,0.22655951586209877
10,0,0.4827586206896552,0.4517766497461929,0.0976744186046511,0.4155844155844156,0.4147058823529412,0.1327300150829562,0.4412063920933012,0.11520221684380366,0.4827586206896552,0.4517766497461929,0.030981970943462278,0.32600417524949754
